Name,Team,Level,Age,PA,BB,K,BBK,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC1,wRAA,wOBA,wRC2,PlayerId
"Khalil Lee","NYM","A,AAA",24,453,0.11037528,0.33112583,0.33333333,0.21354167,0.32964602,0.36979167,0.69943769,0.15625,5.309171961243397,0.32,-0.4487727824598551,54.20622607286315,-4.870435767218058,0.3218591424216211,92.02674186886004,"19952"
"Josh Lowe","TBR","AAA",24,351,0.12535613,0.32763533,0.3826087,0.31456954,0.4017094,0.55629139,0.95800079,0.24172185,6.921174628593922,0.46022727,3.3464778503403068,69.76517257471868,23.65700383861847,0.41439009496143886,151.3076196411512,"19953"
"Mickey Moniak","PHI","A,AA,AAA",24,138,0.06521739,0.22463768,0.29032258,0.312,0.36231884,0.6,0.96231884,0.288,6.867235637766919,0.35227273,-0.6029677810147405,26.570651053307955,8.603936909554905,0.40772962742957514,148.0285257229893,"19956"
"Taylor Trammell","SEA","AAA",24,98,0.1122449,0.17346939,0.64705882,0.33333333,0.40816327,0.57471264,0.98287591,0.24137931,5.8710362624476,0.36923077,0.9547394826076925,20.706534819950168,6.290498094905916,0.4194605940458726,143.63541946294959,"19960"
"Colton Welker","COL","AAA",24,45,0.13333333,0.15555556,0.85714286,0.32432432,0.42222222,0.51351351,0.93573573,0.18918919,2.252232142857143,0.34482759,-0.07270074635744095,8.97280850777924,2.353199807503818,0.40661321613523693,135.54892613827624,"19961"
"Eguy Rosario","SDP","AAA",22,564,0.10460993,0.19326241,0.5412844,0.2877551,0.36767318,0.50816327,0.87583645,0.22040817,6.516387965704474,0.32513661,-0.5758615522645414,95.93709080707093,12.971328430285661,0.37497435475750884,115.63455581999831,"19964"
"Bobby Dalbec","BOS","AAA",27,53,0.05660377,0.26415094,0.21428571,0.25,0.30188679,0.5625,0.86438679,0.3125,4.287726819388489,0.23333333,0.11619729269295931,8.217554204286383,1.2553520874393451,0.36279801152787117,118.03096299663092,"19966"
"Ryan Aguilar","LAA","AA",27,364,0.18131868,0.28296703,0.6407767,0.27147766,0.41483516,0.49140893,0.90624409,0.21993127,6.110689711721834,0.36781609,-0.14779755473136902,68.49326523188374,20.70873196963093,0.40757379001313515,143.33772992189026,"19967"
"Jared Oliva","PIT","AAA",26,349,0.06876791,0.22063037,0.31168831,0.26645768,0.32378223,0.42946708,0.75324931,0.1630094,7.681773812621003,0.32627119,1.7614564299583435,45.20488754375083,-0.6405565841664655,0.3326766002485609,98.60279119037611,"19968"
"Tres Barrera","WSN","AAA",27,206,0.09708738,0.19902913,0.48780488,0.25423729,0.33830846,0.42372881,0.76203727,0.16949152,3.0289409017857145,0.29230769,-1.3183113830164075,27.984323544997636,0.9236889021582024,0.34013496850853536,103.41340443174943,"19977"
"Conner Capel","OAK","AAA",25,409,0.12958435,0.17114914,0.75714286,0.26345609,0.36430318,0.42209632,0.7863995,0.15864023,6.142924763366906,0.3040293,-0.8215458528138697,60.741143821779154,6.510277881327537,0.35469590932640876,112.01162515644289,"19983"
"Bryce Johnson","SFG","AAA",26,352,0.09375,0.25568182,0.36666667,0.28990228,0.36857143,0.40065147,0.7692229,0.11074919,7.503930712450422,0.39069767,3.1372740655206144,50.44765157598695,-1.3323987017230061,0.3460468861034938,97.42681072232064,"20002"
"Keston Hiura","MIL","AAA",25,59,0.15254237,0.25423729,0.6,0.31914894,0.45762712,0.72340426,1.18103138,0.40425532,1.5697445265298104,0.34615385,-1.524170596152544,15.795594484713689,8.045218543317931,0.49578077813326304,203.80423613191945,"20003"
"Miles Mastrobuoni","TBR","AAA",26,573,0.10994764,0.16579407,0.66315789,0.29980276,0.37696335,0.46942801,0.84639136,0.16962525,6.140665976097809,0.34170854,1.9711573822423816,95.02932913954413,19.75872889514125,0.3755411997723538,126.250260833559,"20017"
"Kramer Robertson","NYM","AAA",27,514,0.16342412,0.20038911,0.81553398,0.23902439,0.39299611,0.36341463,0.75641074,0.12439024,5.908977177105495,0.29391892,1.0162548292428255,77.0055148246238,9.485290521616669,0.3566229445461169,114.04807318034078,"20022"
"Hunter Owen","PIT","A+,AAA",28,77,0.1038961,0.32467532,0.32,0.24615385,0.36363636,0.36923077,0.73286713,0.12307692,4.735248455357143,0.38461538,-0.17533748038113117,10.497201800748636,0.39594543020420153,0.3407055689142896,103.91310364623045,"20034"
"Isaac Paredes","TBR","AAA",23,113,0.11504425,0.16814159,0.68421053,0.26315789,0.3539823,0.48421053,0.83819283,0.22105264,3.8474735766481687,0.28,-0.6705833338201046,17.629222081474552,2.785281719140301,0.3639341429271529,118.76376252634248,"20036"
"Jorge Ona","SDP","AA",25,280,0.07857143,0.36785714,0.21359223,0.22,0.30107527,0.352,0.65307527,0.132,1.963509330357143,0.3381295,-0.4235601592808962,27.5359513945617,-12.258901339050363,0.30071059414135515,69.19475636431723,"20040"
"Brian Miller","MIA","AAA",26,452,0.08185841,0.17035398,0.48051948,0.29166667,0.34888889,0.43382353,0.78271242,0.14215686,8.019333456840675,0.34146341,1.5269477721303701,63.955246739864236,4.579485290527234,0.3468006190988753,107.71271842035193,"20047"
"Bligh Madris","PIT","AAA",26,334,0.0988024,0.22155689,0.44594595,0.2972973,0.36636637,0.51013514,0.87650151,0.21283784,5.375923494120696,0.35981308,-0.7621010737493634,57.040825078642285,13.165815512096795,0.3813930660396725,130.0075501798538,"20054"
"Alan Trejo","COL","AAA",26,293,0.03412969,0.21843003,0.15625,0.29562044,0.33105802,0.55109489,0.88215291,0.25547445,3.932449980083403,0.32994924,-0.8996086698025465,47.85341225100146,4.752404491430386,0.36765285563550304,111.02620272347359,"20056"
"Evan White","SEA","AAA",26,107,0.12149533,0.21495327,0.56521739,0.20430108,0.30841121,0.48387097,0.79228218,0.27956989,1.267857142857143,0.19047619,-0.09541972959414124,14.275191833605898,-1.4647666314934356,0.33535010346742433,90.69396126589974,"20078"
"Mark Contreras","MIN","AAA",27,423,0.08747045,0.29550827,0.296,0.23670213,0.31678487,0.41755319,0.73433806,0.18085106,6.971784687603906,0.31092437,2.954096272587776,52.18102004692868,-3.3852345837561777,0.3253974163136776,93.90775101497165,"20122"
"Dylan Carlson","STL","AA,AAA",23,19,0.15789474,0.10526316,1.5,0.4375,0.52631579,0.8125,1.33881579,0.375,2.2956348928571426,0.46153846,-0.04441393446177244,6.081110375671232,3.4991292382763266,0.563204006144875,245.6950990168225,"20126"
"Matthew Batten","SDP","AAA",27,378,0.12433862,0.19312169,0.64383562,0.28923077,0.38196286,0.45846154,0.8404244,0.16923077,6.1860671876794395,0.33884298,2.055026358924806,62.76248902036352,7.157775938049986,0.37058632095549404,112.87260654947376,"20157"
"J.J. Matijevic","HOU","AAA",26,282,0.11702128,0.24113475,0.48529412,0.28455285,0.37234043,0.56097561,0.93331604,0.27642276,6.25075796780319,0.33128834,0.6640409808605909,51.866608108006545,10.383726919613906,0.3899034735977009,125.03135419272515,"20165"
"Miguel Vargas","LAD","AAA",22,520,0.13653846,0.14615385,0.93421053,0.30365297,0.40384615,0.51141553,0.91526168,0.20776256,6.4168987785157015,0.33142857,-0.07628442160785198,98.82203350636337,22.32877741429185,0.3965113247979813,129.19051764173258,"20178"
"Brandon Marsh","PHI","AAA",24,8,0.125,0.125,1,0.42857143,0.5,0.42857143,0.92857143,0,7.5,0.5,0.36952629312872887,1.7056095049540532,0.6547110722224248,0.4314328655600548,162.30012833120483,"20202"
"Jo Adell","LAA","AAA",23,180,0.11111111,0.31111111,0.35714286,0.23870968,0.33333333,0.58709677,0.9204301,0.34838709,4.729433870178895,0.27272727,-0.5723823606967926,30.955026481822923,4.476591680721239,0.3769952406485875,116.9065570315923,"20220"
"Gilberto Celestino","MIN","AAA",23,9,0.22222222,0.33333333,0.66666667,0,0.22222222,0,0.22222222,0,5,0,0.18476314656436443,-0.1414132632878201,-1.323674000110902,0.16125824716356066,-11.96125853488288,"20233"
"Kevin Smith","OAK","AAA",25,370,0.07837838,0.3027027,0.25892857,0.26807229,0.33062331,0.44578313,0.77640644,0.17771084,4.9516250327889395,0.36018957,0.2775678811594844,49.142603702110826,-5.285290055709296,0.3347073148774064,90.28937243240298,"20242"
"Mario Feliciano","MIL","AAA",23,311,0.05787781,0.16720257,0.34615385,0.27368421,0.32580645,0.38596491,0.71177136,0.1122807,2.2605819311639843,0.31441048,-1.1316273668780923,36.88909417289784,-3.9645823995442115,0.3197972249600195,90.29565333608546,"20263"
"Jonathan Arauz","BAL","A+,AAA",23,156,0.07692308,0.15384615,0.5,0.1971831,0.26282051,0.25352113,0.51634164,0.05633803,4.406600598140715,0.23529412,0.14847824349999428,8.299736272625577,-12.174595106311191,0.2420704410626338,40.4812740389707,"20275"
"Ben Rortvedt","NYY","A,A+,AAA",24,197,0.11167513,0.3248731,0.34375,0.21764706,0.31122449,0.39411765,0.70534214,0.17647059,1.681318705357143,0.2970297,-0.3403749717399478,22.70490824873914,-3.0892360240651207,0.3168221639127147,88.66474543973607,"20287"
"Jake Meyers","HOU","AAA",26,170,0.14705882,0.17647059,0.83333333,0.30555556,0.40588235,0.50694444,0.91282679,0.20138888,4.7987731315939754,0.34259259,0.15463498700410128,32.12493445383811,7.117523808353185,0.3953533532351432,128.46165846298146,"20308"
"Alec Bettinger","MIL","AAA",26,2,0.5,0.5,1,0,0.5,0,0.5,0,0.142857142857143,0,-0.007618428207933903,0.31015238116244587,0.04742777297953876,0.3628310561180115,118.05227660536461,"20312"
"Stuart Fairchild","ARI","AAA",26,221,0.09049774,0.27149321,0.33333333,0.25789474,0.35294118,0.48947368,0.84241486,0.23157894,5.934476974136064,0.31404959,0.07640141621232033,34.98675503881987,4.617776359639724,0.3653376885435798,115.55172243501312,"20321"
"Alex Kirilloff","MIN","AAA",24,157,0.14012739,0.1656051,0.84615385,0.35877863,0.46496815,0.64122137,1.10618952,0.28244274,3.458562739953472,0.38947368,-0.22663197666406631,39.58900805309643,18.965126310738228,0.4774130150011391,191.9571133487778,"20325"
"Luis Gonzalez","SFG","AAA",26,92,0.16304348,0.23913043,0.68181818,0.28947368,0.40217391,0.53947368,0.94164759,0.25,3.9393936860249155,0.32653061,-0.36329476442188025,18.01951278214263,4.486090550468435,0.4027991288382074,133.14823459781664,"20332"
"Ernie Clement","CLE","AAA",26,87,0.06896552,0.09195402,0.75,0.2375,0.29069767,0.4375,0.72819767,0.2,3.946428580357143,0.22058824,-0.13713170774281025,10.156648385087083,-1.2718720708693763,0.3175885524860648,88.87106974370872,"20352"
"Matt Manning","DET","AAA",24,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,-100,"20369"
"Isaac Mattson","BAL","AAA",26,1,0,1,0,0,0,0,0,0,0.142857142857143,0,0,-0.15234360512254236,-0.2837059092139959,0,-100,"20385"
"Luis Garcia","WSN","AAA",22,205,0.08780488,0.17560976,0.5,0.30810811,0.36585366,0.51891892,0.88477258,0.21081081,7.326028195998527,0.34265734,0.18860488571226597,34.82320819637649,7.893935857628518,0.3802905775643335,129.31358767637434,"20391"
"Jared Young","CHC","AAA",26,455,0.08791209,0.24175824,0.36363636,0.23,0.31125828,0.42,0.73125828,0.19,4.157507492643766,0.27075812,-1.0687590716406703,54.69732201145709,-5.072526350154277,0.3216849624978465,91.513235370006,"20404"
"Royce Lewis","MIN","AAA",23,153,0.11764706,0.20915033,0.5625,0.3129771,0.40522876,0.53435115,0.93957991,0.22137405,7.898873804657016,0.37894737,1.1502545066177845,29.98081545785436,9.882382931861963,0.41107580630607854,149.16991869431374,"20437"
"Brewer Hicklen","KCR","AAA",26,559,0.10375671,0.36135957,0.28712871,0.24791667,0.34767025,0.50208333,0.84975358,0.25416666,8.133817378664597,0.35968379,5.0874513210728765,89.86844569236168,16.436917705239136,0.36954696366774115,122.38400610174095,"20450"
"J.B. Bukauskas","ARI","AAA",25,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,-100,"20491"
"Seth Beer","ARI","AAA",25,402,0.10945274,0.16915423,0.64705882,0.24169184,0.36069652,0.43504532,0.79574184,0.19335348,2.8899342954844163,0.25882353,-1.0087642730213702,59.445706587543825,0.31053553175006554,0.35096932349359605,100.52512832246157,"20493"
"Scott Hurst","STL","AAA",26,371,0.14555256,0.18328841,0.79411765,0.28617363,0.39892183,0.4340836,0.83300543,0.14790997,5.68238321212224,0.33760684,-1.0028237961232662,62.27544601091581,13.540031192986548,0.3779171457830465,127.78273508817104,"20501"
"William Contreras","ATL","AAA",24,51,0.05882353,0.19607843,0.3,0.29166667,0.33333333,0.35416667,0.6875,0.0625,0.253151267857143,0.36842105,-0.10665799491107464,5.752749282571693,-0.9467282260924382,0.3129335676922518,85.86862595078382,"20503"
"Drew Waters","ATL","A+,AAA",23,365,0.10136986,0.27671233,0.36633663,0.26851852,0.34520548,0.45987654,0.80508202,0.19135802,8.39758382835632,0.3490566,2.418811582494527,54.08254516133596,6.153492227285401,0.354871813401784,112.87221771841432,"20505"
"Jack Larsen","SEA","AA",27,528,0.13636364,0.20265152,0.6728972,0.26888889,0.37121212,0.40666667,0.77787879,0.13777778,5.7381574094014205,0.33035714,-0.3880672287195921,78.18276640169289,3.1410441040244312,0.35706868762083255,104.18573029489492,"20510"
"Nick Madrigal","CHC","AAA",25,43,0.06976744,0.11627907,0.6,0.30769231,0.37209302,0.33333333,0.70542635,0.02564102,2.642857142857143,0.35294118,-0.11427642311900854,5.471658416495211,-0.17692065943729063,0.32998678573342255,96.86787319325816,"20521"
"Nolan Jones","CLE","AAA",24,248,0.125,0.25806452,0.484375,0.27570093,0.36842105,0.46261682,0.83103787,0.18691589,5.356270325390362,0.35211268,-0.19055730663239956,39.74659862606983,7.168747211389348,0.36895931032505114,122.00497239716341,"20529"
"Mickey McDonald","OAK","AA,AAA",27,325,0.11692308,0.21538462,0.54285714,0.27941176,0.38050314,0.36764706,0.7481502,0.0882353,5.366114552523068,0.365,-0.36918849498033524,46.544029926953,-0.9008654001382119,0.3475280647757668,98.3021265803293,"20533"
"Vidal Brujan","TBR","AAA",24,290,0.09310345,0.16551724,0.5625,0.29182879,0.36896552,0.43968872,0.80865424,0.14785993,7.988301219651684,0.33823529,-1.3844233639538288,44.751389510947284,6.6563213244257495,0.3619328246034425,117.4729214076609,"20536"
"Jose Miranda","MIN","AAA",24,95,0.05263158,0.14736842,0.35714286,0.25581395,0.29473684,0.44186047,0.73659731,0.18604652,1.517857142857143,0.2739726,-0.12189485132694244,11.005599286628703,-1.4738196020593841,0.3165326200033489,88.18999814650569,"20538"
"Jose Devers","MIA","A,AA",22,261,0.05363985,0.18773946,0.28571429,0.20920502,0.26254826,0.30962343,0.57217169,0.10041841,7.203651187093607,0.25263158,0.18152171466499567,16.948360796842298,-17.241448078480044,0.26115352559734034,49.44756056319595,"20540"
"Elehuris Montero","COL","AAA",23,297,0.09090909,0.21212121,0.42857143,0.30980392,0.39189189,0.54117647,0.93306836,0.23137255,4.748522301084539,0.35359116,-0.6313787666149437,56.973511750487646,13.28409432866986,0.3984420168641451,130.40574837703375,"20543"
"Kody Clemens","DET","AAA",26,264,0.07575758,0.26893939,0.28169014,0.27385892,0.3269962,0.53526971,0.86226591,0.26141079,6.681298861847308,0.33333333,-0.3259297963231802,41.79422712961276,7.114578849469016,0.3666494782189377,120.51514130707766,"20572"
"Ivan Herrera","STL","AAA",22,278,0.13669065,0.18705036,0.73076923,0.26808511,0.37410072,0.39574468,0.7698454,0.12765957,4.838681255883499,0.31843575,-0.12007058318704367,40.48499377093676,3.9662732335126747,0.3516816044454094,110.86093153085162,"20599"
"Carlos Perez","CHW","AAA",25,465,0.07311828,0.08602151,0.85,0.25358852,0.31612903,0.44976077,0.7658898,0.19617225,2.5608428045302105,0.23415978,-1.3373249284923077,61.00783785401084,-0.07563354851506893,0.3346508605505831,99.87618000945518,"20805"
"Dermis Garcia","OAK","AAA",24,278,0.11510791,0.29856115,0.38554217,0.26359833,0.34892086,0.49790795,0.84682881,0.23430962,5.5236533299084725,0.33783784,-0.022468598559498787,43.462478638791524,2.568007112645593,0.360111704833216,106.27959481272116,"20926"
"Oscar Gonzalez","CLE","AA,AAA",24,199,0.04020101,0.15075377,0.26666667,0.26984127,0.30150754,0.48148148,0.78298902,0.21164021,3.1428571428571432,0.2781457,-0.28638849314302206,25.999139001673704,-0.04467941253756624,0.3332968308840911,99.55369012816097,"20970"
"Francisco Perez","WSN","AAA",24,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,-100,"21018"
"Oliver Ortega","LAA","AAA",25,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,-100,"21025"
"Alejo Lopez","CIN","AAA",26,182,0.09340659,0.11538462,0.80952381,0.25625,0.32967033,0.3625,0.69217033,0.10625,2.8904279296932938,0.27338129,0.026697023771703243,20.71043869241286,-3.197500652231687,0.3141074567050724,86.62577896765521,"21127"
"Tyler Payne","CHC","AAA",29,163,0.04907975,0.2208589,0.22222222,0.29801325,0.33540373,0.39735099,0.73275472,0.09933774,2.3303571428571432,0.3826087,-0.3199739847332239,20.408292733400117,-1.0037628335068134,0.3275748106263439,95.31216033710392,"21139"
"Sean Bouchard","COL","AAA",26,312,0.14102564,0.22435897,0.62857143,0.3,0.40384615,0.63461538,1.03846153,0.33461538,7.715576966614506,0.33333333,0.9867964438162744,68.6863994869942,22.790445831751274,0.4290269781381656,149.65676495785772,"21270"
"Dalton Guthrie","PHI","AAA",26,374,0.06417112,0.19518717,0.32876712,0.30177515,0.36290323,0.47633136,0.83923459,0.17455621,6.658716109259164,0.359375,0.7174084624275565,60.49871099015223,11.369209259948605,0.37072108333469717,123.14130788946937,"21293"
"Mark Kolozsvary","CIN","AA,AAA",26,157,0.10828025,0.30573248,0.35416667,0.1627907,0.30322581,0.27906977,0.58229558,0.11627907,2.196428580357143,0.23076923,-0.29228389635682106,13.44788201091115,-7.174708024288969,0.2814383922084685,65.21034459122345,"21304"
"Michael Papierski","HOU","AAA",26,222,0.11711712,0.17567568,0.66666667,0.23157895,0.32882883,0.36315789,0.69198672,0.13157894,1.178013392857143,0.25675676,-0.3265020018443465,24.31358413711966,-7.44596576376974,0.31197617550241463,78.71153661202612,"21386"
"Lars Nootbaar","STL","AAA",24,77,0.12987013,0.24675325,0.52631579,0.22222222,0.32467532,0.47619048,0.8008658,0.25396826,5.564624279112483,0.23255814,0.27048672642558813,10.690997853367877,0.576100438325952,0.3436732253470978,105.69556382716479,"21454"
"Trevor Larnach","MIN","AA,AAA",25,50,0.1,0.28,0.35714286,0.20454545,0.28,0.27272727,0.55272727,0.06818182,0.142857142857143,0.26666667,-0.09142113849520683,2.791703083452711,-3.873271650734415,0.24710914796712447,42.01998020278051,"21501"
"Jonathan India","CIN","AAA",25,15,0.2,0.26666667,0.75,0.16666667,0.33333333,0.16666667,0.5,0,0.142857142857143,0.25,-0.038092141039669514,1.099043867069031,-0.8713906943027724,0.26627912521362307,55.77672502373709,"21523"
"Joey Bart","SFG","AAA",25,31,0.06451613,0.19354839,0.33333333,0.28571429,0.35483871,0.39285714,0.74769585,0.10714285,2.2956348928571426,0.33333333,-0.04543796647340059,4.178804848239469,-0.38137003417248727,0.33684826089489844,91.63694279262434,"21524"
"Cal Raleigh","SEA","AAA",25,30,0.06666667,0.23333333,0.28571429,0.28571429,0.33333333,0.46428571,0.79761904,0.17857142,1.601190455357143,0.35,-0.031806576531380415,4.247457207554393,-0.1656152592958879,0.344172732035319,96.24716655935423,"21534"
"Nick Fortes","MIA","AAA",25,120,0.09166667,0.14166667,0.64705882,0.25714286,0.34166667,0.38095238,0.72261905,0.12380952,3.135495147940235,0.27906977,-0.059026556089520454,15.128789815196551,-0.6346866757778774,0.32860044290622076,95.97368844276659,"21538"
"Matt Vierling","PHI","AAA",25,95,0.10526316,0.15789474,0.66666667,0.27058824,0.34736842,0.45882353,0.80619195,0.18823529,8.665601689620587,0.30882353,0.5102414870634675,14.149797081050325,1.6703781923622376,0.35559501585207487,113.3850638980982,"21558"
"Alfonso Rivas","CHC","AAA",25,106,0.09433962,0.26415094,0.35714286,0.29787234,0.36792453,0.41489362,0.78281815,0.11702128,3.632722017857143,0.40909091,-0.23617127444595098,15.479188513430817,1.5547842797367395,0.3521544185449492,111.16589445151624,"21560"
